level_0,level_1,level_2,Total Return ($),Total Return (%),Annualized Return (%),Annualized Volatility (%),Sharpe Ratio,Sortino Ratio,Calmar Ratio,Treynor Ratio,Information Ratio,Max Drawdown (%),Max Drawdown Duration (days),Beta,Alpha,entry_threshold,lookback_window,p-value
"('entry_threshold', 2.0)","('lookback_window', 280)","('p-value', 0.05)",490.81,0.1,0.02,1.26,0.02,0.01,-0.01,-0.73,0.0,-1.57,855.0,-0.00029,0.0,2.0,280,0.05
"('entry_threshold', 1.5)","('lookback_window', 540)","('p-value', 0.1)",973.46,0.19,0.04,2.32,0.02,0.01,-0.01,-1.19,0.0,-2.92,600.0,-0.00036,0.0,1.5,540,0.1
"('entry_threshold', 2.1)","('lookback_window', 440)","('p-value', 0.05)",370.97,0.07,0.02,0.75,0.02,0.01,-0.01,-0.04,0.0,-1.16,532.0,-0.00451,0.0,2.1,440,0.05
"('entry_threshold', 2.3)","('lookback_window', 440)","('p-value', 0.01)",58.11,0.01,0.0,0.23,0.01,0.0,-0.01,-0.02,0.0,-0.48,692.0,-0.00111,0.0,2.3,440,0.01
"('entry_threshold', 2.4)","('lookback_window', 440)","('p-value', 0.01)",58.11,0.01,0.0,0.23,0.01,0.0,-0.01,-0.02,0.0,-0.48,692.0,-0.00111,0.0,2.4,440,0.01
"('entry_threshold', 1.9)","('lookback_window', 460)","('p-value', 0.05)",266.27,0.05,0.01,0.96,0.01,0.0,-0.01,-0.05,0.0,-1.54,625.0,-0.00223,0.0,1.9,460,0.05
"('entry_threshold', 1.8)","('lookback_window', 360)","('p-value', 0.05)",462.74,0.09,0.02,1.56,0.01,0.01,-0.01,-0.03,0.0,-2.94,751.0,-0.00669,0.0,1.8,360,0.05
"('entry_threshold', 2.2)","('lookback_window', 440)","('p-value', 0.01)",58.11,0.01,0.0,0.23,0.01,0.0,-0.01,-0.02,0.0,-0.48,692.0,-0.00111,0.0,2.2,440,0.01
"('entry_threshold', 1.5)","('lookback_window', 540)","('p-value', 0.01)",93.28,0.02,0.0,0.31,0.01,0.0,-0.01,-0.04,0.0,-0.75,533.0,-0.00092,0.0,1.5,540,0.01
"('entry_threshold', 2.1)","('lookback_window', 440)","('p-value', 0.01)",58.11,0.01,0.0,0.23,0.01,0.0,-0.01,-0.02,0.0,-0.48,692.0,-0.00111,0.0,2.1,440,0.01
"('entry_threshold', 2.3)","('lookback_window', 460)","('p-value', 0.05)",-18.51,-0.0,-0.0,0.65,-0.0,-0.0,0.0,0.02,-0.0,-1.3,615.0,-0.00034,0.0,2.3,460,0.05
"('entry_threshold', 2.0)","('lookback_window', 360)","('p-value', 0.1)",24.85,0.0,0.0,1.62,0.0,0.0,-0.0,-0.0,0.0,-2.41,788.0,-0.00545,0.0,2.0,360,0.1
"('entry_threshold', 1.7)","('lookback_window', 440)","('p-value', 0.1)",65.28,0.01,0.0,1.98,0.0,0.0,-0.0,-0.0,0.0,-3.99,690.0,-0.012,0.0,1.7,440,0.1
"('entry_threshold', 2.0)","('lookback_window', 460)","('p-value', 0.05)",1.21,0.0,0.0,0.93,0.0,0.0,-0.0,-0.0,0.0,-1.42,625.0,-0.00122,0.0,2.0,460,0.05
"('entry_threshold', 1.5)","('lookback_window', 420)","('p-value', 0.05)",135.71,0.03,0.01,1.52,0.0,0.0,-0.0,-0.0,0.0,-2.88,718.0,-0.01235,0.0,1.5,420,0.05
"('entry_threshold', 1.8)","('lookback_window', 280)","('p-value', 0.01)",-91.51,-0.02,-0.0,0.71,-0.01,-0.0,0.0,0.18,-0.0,-0.97,831.0,-0.00022,0.0,1.8,280,0.01
"('entry_threshold', 2.2)","('lookback_window', 240)","('p-value', 0.05)",-221.01,-0.04,-0.01,1.47,-0.01,-0.0,0.0,-0.06,-0.0,-3.67,899.0,0.00149,-0.0,2.2,240,0.05
"('entry_threshold', 2.0)","('lookback_window', 440)","('p-value', 0.05)",-342.27,-0.07,-0.01,0.85,-0.02,-0.01,0.01,0.02,-0.0,-1.69,632.0,-0.00661,0.0,2.0,440,0.05
"('entry_threshold', 2.4)","('lookback_window', 220)","('p-value', 0.01)",-249.29,-0.05,-0.01,0.54,-0.02,-0.01,0.01,-0.11,-0.0,-0.83,901.0,0.00097,-0.0,2.4,220,0.01
"('entry_threshold', 1.6)","('lookback_window', 540)","('p-value', 0.1)",-1081.66,-0.22,-0.05,2.17,-0.02,-0.01,0.01,0.24,-0.0,-3.32,594.0,-0.00197,0.0,1.6,540,0.1
"('entry_threshold', 2.1)","('lookback_window', 380)","('p-value', 0.01)",-401.53,-0.08,-0.02,0.68,-0.03,-0.01,0.01,0.07,-0.0,-1.25,772.0,-0.00249,0.0,2.1,380,0.01
"('entry_threshold', 2.2)","('lookback_window', 260)","('p-value', 0.05)",-1250.76,-0.25,-0.05,1.81,-0.03,-0.01,0.02,0.03,-0.0,-2.85,844.0,-0.01615,0.0,2.2,260,0.05
"('entry_threshold', 2.2)","('lookback_window', 460)","('p-value', 0.05)",-465.09,-0.09,-0.02,0.75,-0.03,-0.01,0.01,0.2,-0.0,-1.42,616.0,-0.00101,-0.0,2.2,460,0.05
"('entry_threshold', 1.9)","('lookback_window', 400)","('p-value', 0.1)",-1436.62,-0.29,-0.06,1.79,-0.03,-0.02,0.02,0.03,-0.0,-2.86,741.0,-0.02155,0.0,1.9,400,0.1
"('entry_threshold', 1.7)","('lookback_window', 300)","('p-value', 0.1)",-1787.88,-0.36,-0.08,2.38,-0.03,-0.02,0.02,-0.1,-0.01,-4.72,855.0,0.00776,-0.0,1.7,300,0.1
"('entry_threshold', 1.9)","('lookback_window', 500)","('p-value', 0.1)",-1040.79,-0.21,-0.05,1.42,-0.03,-0.01,0.01,0.1,-0.0,-3.75,550.0,-0.00437,0.0,1.9,500,0.1
"('entry_threshold', 1.6)","('lookback_window', 420)","('p-value', 0.01)",-479.8,-0.1,-0.02,0.54,-0.04,-0.01,0.03,0.07,-0.0,-0.81,648.0,-0.00308,0.0,1.6,420,0.01
"('entry_threshold', 2.0)","('lookback_window', 320)","('p-value', 0.05)",-1100.0,-0.22,-0.05,1.33,-0.04,-0.02,0.02,-0.34,-0.0,-2.47,839.0,0.00139,-0.0,2.0,320,0.05
"('entry_threshold', 2.0)","('lookback_window', 480)","('p-value', 0.05)",-563.39,-0.11,-0.02,0.67,-0.04,-0.01,0.04,1.9,-0.0,-0.68,647.0,-0.00013,-0.0,2.0,480,0.05
"('entry_threshold', 1.7)","('lookback_window', 300)","('p-value', 0.05)",-1435.62,-0.29,-0.06,1.54,-0.04,-0.03,0.03,-0.09,-0.0,-2.13,845.0,0.00707,-0.0,1.7,300,0.05
"('entry_threshold', 2.1)","('lookback_window', 280)","('p-value', 0.01)",-659.5,-0.13,-0.03,0.65,-0.04,-0.01,0.03,0.92,-0.0,-1.07,818.0,-0.00031,-0.0,2.1,280,0.01
"('entry_threshold', 1.7)","('lookback_window', 240)","('p-value', 0.01)",-873.26,-0.17,-0.04,0.72,-0.05,-0.02,0.03,-0.13,-0.0,-1.41,801.0,0.00291,-0.0,1.7,240,0.01
"('entry_threshold', 1.5)","('lookback_window', 420)","('p-value', 0.01)",-535.36,-0.11,-0.02,0.5,-0.05,-0.01,0.03,0.07,-0.0,-0.77,713.0,-0.00309,0.0,1.5,420,0.01
"('entry_threshold', 1.5)","('lookback_window', 400)","('p-value', 0.05)",-1990.12,-0.4,-0.09,1.84,-0.05,-0.02,0.03,0.07,-0.01,-3.03,755.0,-0.01309,0.0,1.5,400,0.05
"('entry_threshold', 2.3)","('lookback_window', 220)","('p-value', 0.01)",-715.76,-0.14,-0.03,0.57,-0.05,-0.02,0.03,-0.25,-0.0,-0.91,901.0,0.00124,-0.0,2.3,220,0.01
"('entry_threshold', 1.7)","('lookback_window', 360)","('p-value', 0.05)",-1804.61,-0.36,-0.08,1.63,-0.05,-0.03,0.02,0.16,-0.01,-3.15,763.0,-0.00493,0.0,1.7,360,0.05
"('entry_threshold', 1.8)","('lookback_window', 500)","('p-value', 0.1)",-2306.54,-0.46,-0.1,1.65,-0.06,-0.02,0.02,0.09,-0.01,-4.16,558.0,-0.01076,0.0,1.8,500,0.1
"('entry_threshold', 1.7)","('lookback_window', 460)","('p-value', 0.05)",-1338.55,-0.27,-0.06,1.05,-0.06,-0.02,0.03,0.23,-0.0,-1.86,686.0,-0.00251,-0.0,1.7,460,0.05
"('entry_threshold', 2.1)","('lookback_window', 360)","('p-value', 0.05)",-1684.54,-0.34,-0.07,1.16,-0.06,-0.03,0.03,0.22,-0.01,-2.33,781.0,-0.00332,-0.0,2.1,360,0.05
"('entry_threshold', 2.1)","('lookback_window', 240)","('p-value', 0.05)",-2209.5,-0.44,-0.1,1.53,-0.06,-0.04,0.02,-0.31,-0.01,-4.19,897.0,0.00309,-0.0,2.1,240,0.05
"('entry_threshold', 1.5)","('lookback_window', 440)","('p-value', 0.1)",-3215.73,-0.64,-0.14,2.33,-0.06,-0.04,0.03,0.14,-0.01,-4.22,679.0,-0.01019,0.0,1.5,440,0.1
"('entry_threshold', 2.3)","('lookback_window', 420)","('p-value', 0.1)",-1555.21,-0.31,-0.07,1.15,-0.06,-0.02,0.03,0.08,-0.01,-2.18,713.0,-0.00812,0.0,2.3,420,0.1
"('entry_threshold', 2.0)","('lookback_window', 460)","('p-value', 0.1)",-2054.51,-0.41,-0.09,1.4,-0.06,-0.03,0.03,0.86,-0.01,-3.56,617.0,-0.00104,-0.0,2.0,460,0.1
"('entry_threshold', 1.8)","('lookback_window', 380)","('p-value', 0.01)",-958.09,-0.19,-0.04,0.7,-0.06,-0.01,0.03,0.16,-0.0,-1.39,772.0,-0.00259,-0.0,1.8,380,0.01
"('entry_threshold', 2.4)","('lookback_window', 280)","('p-value', 0.05)",-1283.79,-0.26,-0.06,0.78,-0.07,-0.02,0.03,0.25,-0.0,-2.01,756.0,-0.00222,-0.0,2.4,280,0.05
"('entry_threshold', 2.0)","('lookback_window', 240)","('p-value', 0.05)",-2486.82,-0.5,-0.11,1.66,-0.07,-0.04,0.02,-0.32,-0.01,-4.66,879.0,0.00338,-0.0,2.0,240,0.05
"('entry_threshold', 1.6)","('lookback_window', 260)","('p-value', 0.05)",-4770.28,-0.95,-0.21,3.03,-0.07,-0.04,0.04,0.13,-0.02,-5.73,896.0,-0.0159,0.0,1.6,260,0.05
"('entry_threshold', 2.2)","('lookback_window', 500)","('p-value', 0.1)",-1733.94,-0.35,-0.08,1.04,-0.07,-0.02,0.04,0.12,-0.01,-2.1,600.0,-0.0064,0.0,2.2,500,0.1
"('entry_threshold', 1.8)","('lookback_window', 420)","('p-value', 0.05)",-2060.68,-0.41,-0.09,1.28,-0.07,-0.02,0.03,0.08,-0.01,-2.92,737.0,-0.0116,0.0,1.8,420,0.05
"('entry_threshold', 1.7)","('lookback_window', 480)","('p-value', 0.1)",-2202.71,-0.44,-0.1,1.43,-0.07,-0.04,0.03,0.1,-0.01,-3.48,613.0,-0.00993,0.0,1.7,480,0.1
"('entry_threshold', 1.8)","('lookback_window', 480)","('p-value', 0.05)",-1234.49,-0.25,-0.05,0.77,-0.07,-0.02,0.04,0.32,-0.0,-1.19,622.0,-0.00168,-0.0,1.8,480,0.05
"('entry_threshold', 1.8)","('lookback_window', 260)","('p-value', 0.05)",-3745.38,-0.75,-0.16,2.3,-0.07,-0.04,0.04,0.11,-0.01,-4.05,896.0,-0.01432,0.0,1.8,260,0.05
"('entry_threshold', 2.1)","('lookback_window', 520)","('p-value', 0.05)",-1271.9,-0.25,-0.06,0.68,-0.08,-0.02,0.05,1.08,-0.0,-1.05,587.0,-0.00051,-0.0,2.1,520,0.05
"('entry_threshold', 2.2)","('lookback_window', 480)","('p-value', 0.1)",-1575.21,-0.32,-0.07,0.84,-0.08,-0.03,0.03,0.24,-0.01,-2.11,656.0,-0.00281,-0.0,2.2,480,0.1
"('entry_threshold', 1.6)","('lookback_window', 280)","('p-value', 0.1)",-6027.85,-1.21,-0.26,3.4,-0.08,-0.06,0.06,0.56,-0.02,-4.66,880.0,-0.00472,-0.0,1.6,280,0.1
"('entry_threshold', 2.0)","('lookback_window', 380)","('p-value', 0.01)",-1243.43,-0.25,-0.05,0.68,-0.08,-0.02,0.04,0.2,-0.0,-1.34,774.0,-0.0027,-0.0,2.0,380,0.01
"('entry_threshold', 2.1)","('lookback_window', 220)","('p-value', 0.01)",-1022.96,-0.2,-0.04,0.59,-0.08,-0.03,0.05,-0.34,-0.0,-0.9,898.0,0.00132,-0.0,2.1,220,0.01
"('entry_threshold', 1.9)","('lookback_window', 380)","('p-value', 0.01)",-1265.1,-0.25,-0.05,0.7,-0.08,-0.02,0.04,0.23,-0.0,-1.4,774.0,-0.00242,-0.0,1.9,380,0.01
"('entry_threshold', 1.5)","('lookback_window', 240)","('p-value', 0.01)",-2343.53,-0.47,-0.1,1.26,-0.08,-0.03,0.03,-0.22,-0.01,-3.09,912.0,0.00459,-0.0,1.5,240,0.01
"('entry_threshold', 1.8)","('lookback_window', 380)","('p-value', 0.05)",-2860.83,-0.57,-0.12,1.43,-0.09,-0.04,0.05,0.17,-0.01,-2.73,759.0,-0.00744,-0.0,1.8,380,0.05
"('entry_threshold', 1.5)","('lookback_window', 560)","('p-value', 0.1)",-4083.95,-0.82,-0.18,2.09,-0.09,-0.05,0.05,0.06,-0.01,-3.82,583.0,-0.02802,0.0,1.5,560,0.1
"('entry_threshold', 1.6)","('lookback_window', 460)","('p-value', 0.05)",-2411.38,-0.48,-0.1,1.18,-0.09,-0.04,0.05,0.2,-0.01,-2.19,689.0,-0.0053,-0.0,1.6,460,0.05
"('entry_threshold', 2.2)","('lookback_window', 280)","('p-value', 0.1)",-4438.42,-0.89,-0.19,2.17,-0.09,-0.04,0.04,1.29,-0.01,-5.2,821.0,-0.00149,-0.0,2.2,280,0.1
"('entry_threshold', 2.1)","('lookback_window', 320)","('p-value', 0.05)",-2684.94,-0.54,-0.12,1.24,-0.09,-0.05,0.06,-2.58,-0.01,-2.04,827.0,0.00045,-0.0,2.1,320,0.05
"('entry_threshold', 2.1)","('lookback_window', 300)","('p-value', 0.05)",-2485.61,-0.5,-0.11,1.14,-0.09,-0.05,0.05,-0.89,-0.01,-2.39,832.0,0.00121,-0.0,2.1,300,0.05
"('entry_threshold', 2.0)","('lookback_window', 280)","('p-value', 0.01)",-1431.57,-0.29,-0.06,0.66,-0.09,-0.03,0.06,2.85,-0.0,-1.0,835.0,-0.00022,-0.0,2.0,280,0.01
"('entry_threshold', 2.2)","('lookback_window', 220)","('p-value', 0.01)",-1200.87,-0.24,-0.05,0.58,-0.09,-0.03,0.06,-0.41,-0.0,-0.93,901.0,0.00128,-0.0,2.2,220,0.01
"('entry_threshold', 1.8)","('lookback_window', 220)","('p-value', 0.05)",-5031.55,-1.01,-0.22,2.57,-0.09,-0.04,0.04,-1.25,-0.02,-5.89,910.0,0.00175,-0.0,1.8,220,0.05
"('entry_threshold', 1.6)","('lookback_window', 420)","('p-value', 0.05)",-3451.58,-0.69,-0.15,1.47,-0.1,-0.04,0.05,0.11,-0.01,-2.92,737.0,-0.01319,0.0,1.6,420,0.05
"('entry_threshold', 2.4)","('lookback_window', 280)","('p-value', 0.1)",-3798.33,-0.76,-0.17,1.71,-0.1,-0.03,0.03,1.32,-0.01,-4.73,728.0,-0.00125,-0.0,2.4,280,0.1
"('entry_threshold', 1.9)","('lookback_window', 360)","('p-value', 0.01)",-1539.57,-0.31,-0.07,0.68,-0.1,-0.02,0.05,-1.87,-0.01,-1.36,803.0,0.00036,-0.0,1.9,360,0.01
"('entry_threshold', 1.9)","('lookback_window', 220)","('p-value', 0.05)",-6028.28,-1.21,-0.26,2.51,-0.1,-0.04,0.05,-1.58,-0.02,-5.75,910.0,0.00166,-0.0,1.9,220,0.05
"('entry_threshold', 2.2)","('lookback_window', 440)","('p-value', 0.1)",-2847.71,-0.57,-0.12,1.25,-0.1,-0.03,0.07,0.2,-0.01,-1.67,711.0,-0.00621,-0.0,2.2,440,0.1
"('entry_threshold', 1.7)","('lookback_window', 260)","('p-value', 0.05)",-5972.66,-1.19,-0.26,2.69,-0.1,-0.05,0.04,0.17,-0.02,-6.19,896.0,-0.01571,0.0,1.7,260,0.05
"('entry_threshold', 1.9)","('lookback_window', 360)","('p-value', 0.05)",-3397.26,-0.68,-0.15,1.41,-0.11,-0.05,0.05,0.28,-0.01,-2.91,784.0,-0.00532,-0.0,1.9,360,0.05
"('entry_threshold', 1.8)","('lookback_window', 240)","('p-value', 0.01)",-1776.85,-0.36,-0.08,0.67,-0.11,-0.05,0.06,-0.25,-0.01,-1.21,819.0,0.00308,-0.0,1.8,240,0.01
"('entry_threshold', 1.8)","('lookback_window', 300)","('p-value', 0.05)",-3882.18,-0.78,-0.17,1.48,-0.11,-0.07,0.08,-0.23,-0.01,-2.23,844.0,0.00735,-0.0,1.8,300,0.05
"('entry_threshold', 1.9)","('lookback_window', 300)","('p-value', 0.05)",-3600.02,-0.72,-0.16,1.43,-0.11,-0.06,0.07,-0.37,-0.01,-2.24,850.0,0.0042,-0.0,1.9,300,0.05
"('entry_threshold', 2.4)","('lookback_window', 480)","('p-value', 0.1)",-1635.73,-0.33,-0.07,0.65,-0.11,-0.03,0.05,0.32,-0.01,-1.43,670.0,-0.0022,-0.0,2.4,480,0.1
"('entry_threshold', 2.1)","('lookback_window', 540)","('p-value', 0.05)",-2223.58,-0.44,-0.1,0.91,-0.11,-0.04,0.05,17.7,-0.01,-2.01,584.0,-5e-05,-0.0,2.1,540,0.05
"('entry_threshold', 2.1)","('lookback_window', 340)","('p-value', 0.01)",-1553.58,-0.31,-0.07,0.59,-0.11,-0.03,0.08,-1.54,-0.01,-0.81,817.0,0.00044,-0.0,2.1,340,0.01
"('entry_threshold', 1.5)","('lookback_window', 260)","('p-value', 0.05)",-8546.58,-1.71,-0.37,3.07,-0.12,-0.07,0.06,0.23,-0.03,-5.97,899.0,-0.01603,-0.0,1.5,260,0.05
"('entry_threshold', 1.5)","('lookback_window', 280)","('p-value', 0.05)",-5672.7,-1.13,-0.25,2.02,-0.12,-0.07,0.07,3.06,-0.02,-3.32,883.0,-0.00081,-0.0,1.5,280,0.05
"('entry_threshold', 1.5)","('lookback_window', 460)","('p-value', 0.05)",-3579.4,-0.72,-0.16,1.2,-0.13,-0.06,0.08,0.26,-0.01,-2.06,697.0,-0.00598,-0.0,1.5,460,0.05
"('entry_threshold', 2.3)","('lookback_window', 360)","('p-value', 0.01)",-1209.79,-0.24,-0.05,0.41,-0.13,-0.02,0.04,-0.35,-0.0,-1.24,802.0,0.00149,-0.0,2.3,360,0.01
"('entry_threshold', 2.3)","('lookback_window', 480)","('p-value', 0.1)",-2207.01,-0.44,-0.1,0.74,-0.13,-0.04,0.05,0.46,-0.01,-1.92,620.0,-0.00207,-0.0,2.3,480,0.1
"('entry_threshold', 2.0)","('lookback_window', 420)","('p-value', 0.01)",-1077.67,-0.22,-0.05,0.36,-0.13,-0.02,0.08,0.32,-0.0,-0.62,732.0,-0.00144,-0.0,2.0,420,0.01
"('entry_threshold', 1.7)","('lookback_window', 220)","('p-value', 0.05)",-8097.23,-1.62,-0.35,2.64,-0.13,-0.06,0.06,-2.2,-0.03,-6.14,910.0,0.00161,-0.0,1.7,220,0.05
"('entry_threshold', 2.1)","('lookback_window', 360)","('p-value', 0.1)",-4671.54,-0.93,-0.2,1.56,-0.13,-0.07,0.06,0.4,-0.02,-3.46,788.0,-0.00505,-0.0,2.1,360,0.1
"('entry_threshold', 1.5)","('lookback_window', 380)","('p-value', 0.1)",-8232.04,-1.65,-0.36,2.56,-0.14,-0.1,0.07,0.2,-0.03,-5.19,763.0,-0.0176,-0.0,1.5,380,0.1
"('entry_threshold', 1.9)","('lookback_window', 480)","('p-value', 0.05)",-2370.86,-0.47,-0.1,0.73,-0.14,-0.05,0.1,1.13,-0.01,-1.01,647.0,-0.00091,-0.0,1.9,480,0.05
"('entry_threshold', 1.6)","('lookback_window', 540)","('p-value', 0.01)",-798.22,-0.16,-0.03,0.25,-0.14,-0.02,0.05,1.23,-0.0,-0.65,533.0,-0.00028,-0.0,1.6,540,0.01
"('entry_threshold', 2.1)","('lookback_window', 260)","('p-value', 0.05)",-6299.3,-1.26,-0.27,1.92,-0.14,-0.06,0.08,0.18,-0.02,-3.36,848.0,-0.01525,-0.0,2.1,260,0.05
"('entry_threshold', 2.0)","('lookback_window', 540)","('p-value', 0.05)",-3094.44,-0.62,-0.13,0.93,-0.14,-0.06,0.07,-75.59,-0.01,-2.01,586.0,2e-05,-0.0,2.0,540,0.05
"('entry_threshold', 1.5)","('lookback_window', 340)","('p-value', 0.05)",-6982.93,-1.4,-0.3,2.15,-0.14,-0.09,0.07,0.51,-0.02,-4.54,814.0,-0.00597,-0.0,1.5,340,0.05
"('entry_threshold', 1.9)","('lookback_window', 440)","('p-value', 0.05)",-2781.06,-0.56,-0.12,0.89,-0.14,-0.05,0.07,0.16,-0.01,-1.69,714.0,-0.00739,-0.0,1.9,440,0.05
"('entry_threshold', 1.8)","('lookback_window', 460)","('p-value', 0.1)",-5732.27,-1.15,-0.25,1.69,-0.15,-0.07,0.05,1.66,-0.02,-4.91,641.0,-0.0015,-0.0,1.8,460,0.1
"('entry_threshold', 1.9)","('lookback_window', 420)","('p-value', 0.05)",-3698.87,-0.74,-0.16,1.07,-0.15,-0.04,0.07,0.16,-0.01,-2.18,736.0,-0.01018,-0.0,1.9,420,0.05
"('entry_threshold', 1.8)","('lookback_window', 360)","('p-value', 0.1)",-7174.86,-1.43,-0.31,1.99,-0.16,-0.1,0.07,0.38,-0.02,-4.49,763.0,-0.00818,-0.0,1.8,360,0.1
"('entry_threshold', 2.4)","('lookback_window', 540)","('p-value', 0.05)",-2478.59,-0.5,-0.11,0.69,-0.16,-0.04,0.08,0.33,-0.01,-1.37,612.0,-0.00323,-0.0,2.4,540,0.05
"('entry_threshold', 1.5)","('lookback_window', 320)","('p-value', 0.01)",-2781.97,-0.56,-0.12,0.75,-0.16,-0.06,0.08,-1.27,-0.01,-1.48,833.0,0.00095,-0.0,1.5,320,0.01
"('entry_threshold', 2.2)","('lookback_window', 300)","('p-value', 0.05)",-3791.2,-0.76,-0.16,0.99,-0.17,-0.08,0.08,-6.44,-0.01,-1.99,845.0,0.00026,-0.0,2.2,300,0.05
"('entry_threshold', 1.5)","('lookback_window', 360)","('p-value', 0.05)",-8186.45,-1.64,-0.36,2.12,-0.17,-0.08,0.08,0.47,-0.03,-4.54,760.0,-0.00762,-0.0,1.5,360,0.05
"('entry_threshold', 2.2)","('lookback_window', 300)","('p-value', 0.1)",-5372.75,-1.07,-0.23,1.35,-0.17,-0.1,0.1,-8.45,-0.02,-2.25,840.0,0.00028,-0.0,2.2,300,0.1
"('entry_threshold', 1.8)","('lookback_window', 300)","('p-value', 0.1)",-9013.15,-1.8,-0.39,2.26,-0.17,-0.11,0.08,-0.6,-0.03,-4.65,854.0,0.00654,-0.01,1.8,300,0.1
"('entry_threshold', 1.8)","('lookback_window', 360)","('p-value', 0.01)",-2656.46,-0.53,-0.12,0.69,-0.17,-0.05,0.08,-2.82,-0.01,-1.51,803.0,0.00041,-0.0,1.8,360,0.01
"('entry_threshold', 1.7)","('lookback_window', 240)","('p-value', 0.05)",-8466.89,-1.69,-0.37,2.09,-0.18,-0.12,0.07,-0.57,-0.03,-5.32,901.0,0.00645,-0.0,1.7,240,0.05
"('entry_threshold', 1.5)","('lookback_window', 300)","('p-value', 0.01)",-6690.02,-1.34,-0.29,1.62,-0.18,-0.05,0.09,-5.42,-0.02,-3.43,800.0,0.00054,-0.0,1.5,300,0.01
"('entry_threshold', 1.9)","('lookback_window', 280)","('p-value', 0.01)",-2737.05,-0.55,-0.12,0.66,-0.18,-0.06,0.1,6.39,-0.01,-1.15,836.0,-0.00019,-0.0,1.9,280,0.01
"('entry_threshold', 2.3)","('lookback_window', 500)","('p-value', 0.1)",-3575.62,-0.72,-0.16,0.81,-0.19,-0.06,0.08,0.31,-0.01,-1.96,584.0,-0.00508,-0.0,2.3,500,0.1
"('entry_threshold', 1.8)","('lookback_window', 540)","('p-value', 0.05)",-4505.87,-0.9,-0.2,1.03,-0.19,-0.08,0.08,1.53,-0.02,-2.45,589.0,-0.00128,-0.0,1.8,540,0.05
"('entry_threshold', 2.2)","('lookback_window', 360)","('p-value', 0.05)",-4409.34,-0.88,-0.19,1.01,-0.19,-0.08,0.06,0.88,-0.01,-2.98,779.0,-0.00219,-0.0,2.2,360,0.05
"('entry_threshold', 2.2)","('lookback_window', 280)","('p-value', 0.01)",-2199.55,-0.44,-0.1,0.49,-0.19,-0.05,0.11,0.85,-0.01,-0.9,821.0,-0.00112,-0.0,2.2,280,0.01
"('entry_threshold', 1.7)","('lookback_window', 480)","('p-value', 0.05)",-3932.2,-0.79,-0.17,0.91,-0.19,-0.08,0.11,0.49,-0.01,-1.5,653.0,-0.00346,-0.0,1.7,480,0.05
"('entry_threshold', 2.4)","('lookback_window', 540)","('p-value', 0.1)",-3687.55,-0.74,-0.16,0.82,-0.19,-0.06,0.1,0.39,-0.01,-1.55,586.0,-0.00415,-0.0,2.4,540,0.1
"('entry_threshold', 2.3)","('lookback_window', 540)","('p-value', 0.05)",-3319.11,-0.66,-0.14,0.72,-0.2,-0.05,0.11,0.55,-0.01,-1.37,613.0,-0.00262,-0.0,2.3,540,0.05
"('entry_threshold', 2.2)","('lookback_window', 540)","('p-value', 0.1)",-4750.86,-0.95,-0.21,1.02,-0.2,-0.07,0.09,0.68,-0.02,-2.22,614.0,-0.00305,-0.0,2.2,540,0.1
"('entry_threshold', 1.6)","('lookback_window', 440)","('p-value', 0.01)",-2196.07,-0.44,-0.1,0.45,-0.21,-0.04,0.06,0.28,-0.01,-1.49,705.0,-0.00343,-0.0,1.6,440,0.01
"('entry_threshold', 2.1)","('lookback_window', 520)","('p-value', 0.1)",-6415.7,-1.28,-0.28,1.32,-0.21,-0.08,0.11,0.61,-0.02,-2.5,582.0,-0.0046,-0.0,2.1,520,0.1
"('entry_threshold', 1.7)","('lookback_window', 540)","('p-value', 0.01)",-1094.67,-0.22,-0.05,0.22,-0.21,-0.02,0.07,0.77,-0.0,-0.65,532.0,-0.00061,-0.0,1.7,540,0.01
"('entry_threshold', 2.2)","('lookback_window', 480)","('p-value', 0.05)",-2547.08,-0.51,-0.11,0.5,-0.22,-0.05,0.12,0.92,-0.01,-0.95,677.0,-0.0012,-0.0,2.2,480,0.05
"('entry_threshold', 2.2)","('lookback_window', 440)","('p-value', 0.05)",-3567.24,-0.71,-0.16,0.69,-0.22,-0.05,0.13,0.37,-0.01,-1.16,661.0,-0.00424,-0.0,2.2,440,0.05
"('entry_threshold', 1.9)","('lookback_window', 240)","('p-value', 0.05)",-8948.93,-1.79,-0.39,1.81,-0.22,-0.13,0.07,-0.86,-0.03,-5.39,901.0,0.00456,-0.0,1.9,240,0.05
"('entry_threshold', 1.5)","('lookback_window', 240)","('p-value', 0.05)",-13420.82,-2.68,-0.59,2.67,-0.22,-0.16,0.07,-1.02,-0.04,-8.24,916.0,0.00575,-0.01,1.5,240,0.05
"('entry_threshold', 1.7)","('lookback_window', 420)","('p-value', 0.05)",-6761.01,-1.35,-0.29,1.32,-0.22,-0.07,0.1,0.22,-0.02,-2.92,737.0,-0.01336,-0.0,1.7,420,0.05
"('entry_threshold', 1.7)","('lookback_window', 440)","('p-value', 0.01)",-2060.14,-0.41,-0.09,0.41,-0.22,-0.04,0.07,0.33,-0.01,-1.28,703.0,-0.00273,-0.0,1.7,440,0.01
"('entry_threshold', 2.4)","('lookback_window', 240)","('p-value', 0.05)",-7010.53,-1.4,-0.31,1.34,-0.23,-0.12,0.08,-22.92,-0.02,-3.9,824.0,0.00013,-0.0,2.4,240,0.05
