level_0,level_1,level_2,Total Return ($),Total Return (%),Annualized Return (%),Annualized Volatility (%),Sharpe Ratio,Sortino Ratio,Calmar Ratio,Treynor Ratio,Information Ratio,Max Drawdown (%),Max Drawdown Duration (days),Beta,Alpha,entry_threshold,lookback_window,p-value
"('entry_threshold', 1.7)","('lookback_window', 260)","('p-value', 0.01)",-17285.3,-3.46,-0.76,1.3,-0.58,-0.23,0.18,1.73,-0.06,-4.31,902.0,-0.00439,-0.01,1.7,260,0.01
"('entry_threshold', 1.1)","('lookback_window', 260)","('p-value', 0.01)",-22560.64,-4.51,-1.0,1.72,-0.58,-0.25,0.18,4.31,-0.08,-5.55,902.0,-0.00231,-0.01,1.1,260,0.01
"('entry_threshold', 1.1)","('lookback_window', 320)","('p-value', 0.05)",-35309.54,-7.06,-1.57,2.67,-0.59,-0.43,0.21,-2.27,-0.12,-7.38,843.0,0.00694,-0.02,1.1,320,0.05
"('entry_threshold', 1.0)","('lookback_window', 300)","('p-value', 0.05)",-38035.11,-7.61,-1.7,2.87,-0.59,-0.45,0.16,-43.93,-0.13,-10.35,846.0,0.00039,-0.02,1.0,300,0.05
"('entry_threshold', 1.4)","('lookback_window', 360)","('p-value', 0.01)",-10558.43,-2.11,-0.46,0.77,-0.6,-0.2,0.14,-7.55,-0.04,-3.18,800.0,0.00061,-0.0,1.4,360,0.01
"('entry_threshold', 1.7)","('lookback_window', 380)","('p-value', 0.1)",-29776.71,-5.96,-1.32,2.21,-0.6,-0.36,0.18,1.28,-0.1,-7.42,778.0,-0.01031,-0.01,1.7,380,0.1
"('entry_threshold', 1.6)","('lookback_window', 260)","('p-value', 0.01)",-24096.28,-4.82,-1.06,1.75,-0.61,-0.21,0.17,2.24,-0.08,-6.37,902.0,-0.00474,-0.01,1.6,260,0.01
"('entry_threshold', 1.4)","('lookback_window', 200)","('p-value', 0.1)",-74945.85,-14.99,-3.46,5.64,-0.61,-0.44,0.18,-4.12,-0.25,-19.29,949.0,0.00839,-0.03,1.4,200,0.1
"('entry_threshold', 1.0)","('lookback_window', 260)","('p-value', 0.1)",-82662.05,-16.53,-3.84,6.31,-0.61,-0.48,0.2,1.14,-0.26,-19.32,895.0,-0.03365,-0.03,1.0,260,0.1
"('entry_threshold', 1.5)","('lookback_window', 260)","('p-value', 0.1)",-65572.31,-13.11,-3.0,4.93,-0.61,-0.42,0.18,0.99,-0.21,-16.36,897.0,-0.03046,-0.02,1.5,260,0.1
"('entry_threshold', 1.6)","('lookback_window', 240)","('p-value', 0.1)",-53937.58,-10.79,-2.44,3.93,-0.62,-0.51,0.17,2.27,-0.18,-14.06,902.0,-0.01076,-0.02,1.6,240,0.1
"('entry_threshold', 1.9)","('lookback_window', 260)","('p-value', 0.01)",-17737.28,-3.55,-0.78,1.26,-0.62,-0.22,0.18,1.5,-0.06,-4.36,902.0,-0.00519,-0.01,1.9,260,0.01
"('entry_threshold', 1.3)","('lookback_window', 360)","('p-value', 0.1)",-43685.68,-8.74,-1.96,3.13,-0.63,-0.45,0.16,1.91,-0.15,-12.23,780.0,-0.01028,-0.02,1.3,360,0.1
"('entry_threshold', 1.8)","('lookback_window', 340)","('p-value', 0.1)",-31687.1,-6.34,-1.41,2.21,-0.64,-0.39,0.2,1.36,-0.11,-7.09,820.0,-0.01034,-0.01,1.8,340,0.1
"('entry_threshold', 1.4)","('lookback_window', 260)","('p-value', 0.01)",-24365.39,-4.87,-1.08,1.68,-0.64,-0.24,0.19,3.9,-0.08,-5.75,902.0,-0.00276,-0.01,1.4,260,0.01
"('entry_threshold', 1.6)","('lookback_window', 220)","('p-value', 0.1)",-61377.3,-12.28,-2.8,4.36,-0.64,-0.47,0.21,2.21,-0.2,-13.35,939.0,-0.01267,-0.03,1.6,220,0.1
"('entry_threshold', 1.4)","('lookback_window', 320)","('p-value', 0.01)",-11361.13,-2.27,-0.5,0.76,-0.65,-0.28,0.21,-3.54,-0.04,-2.39,843.0,0.0014,-0.01,1.4,320,0.01
"('entry_threshold', 1.1)","('lookback_window', 200)","('p-value', 0.1)",-93770.07,-18.75,-4.4,6.77,-0.65,-0.53,0.17,-15.44,-0.3,-25.39,947.0,0.00285,-0.04,1.1,200,0.1
"('entry_threshold', 1.8)","('lookback_window', 260)","('p-value', 0.01)",-18831.62,-3.77,-0.83,1.28,-0.65,-0.24,0.18,1.75,-0.06,-4.58,902.0,-0.00474,-0.01,1.8,260,0.01
"('entry_threshold', 1.8)","('lookback_window', 240)","('p-value', 0.1)",-43144.83,-8.63,-1.94,2.92,-0.66,-0.48,0.17,3.9,-0.15,-11.47,915.0,-0.00496,-0.02,1.8,240,0.1
"('entry_threshold', 1.0)","('lookback_window', 200)","('p-value', 0.1)",-98370.01,-19.67,-4.64,7.07,-0.66,-0.55,0.17,12.15,-0.31,-26.99,947.0,-0.00382,-0.04,1.0,200,0.1
"('entry_threshold', 1.3)","('lookback_window', 200)","('p-value', 0.1)",-87508.36,-17.5,-4.08,6.15,-0.66,-0.48,0.19,-7.73,-0.29,-21.89,947.0,0.00528,-0.04,1.3,200,0.1
"('entry_threshold', 1.9)","('lookback_window', 340)","('p-value', 0.1)",-28786.88,-5.76,-1.28,1.92,-0.67,-0.4,0.2,1.13,-0.1,-6.39,820.0,-0.01127,-0.01,1.9,340,0.1
"('entry_threshold', 1.0)","('lookback_window', 360)","('p-value', 0.1)",-54940.55,-10.99,-2.49,3.68,-0.68,-0.54,0.16,2.72,-0.18,-15.46,777.0,-0.00915,-0.02,1.0,360,0.1
"('entry_threshold', 1.2)","('lookback_window', 200)","('p-value', 0.1)",-90986.07,-18.2,-4.26,6.24,-0.68,-0.52,0.18,-38.45,-0.3,-23.27,948.0,0.00111,-0.04,1.2,200,0.1
"('entry_threshold', 1.3)","('lookback_window', 260)","('p-value', 0.1)",-79258.4,-15.85,-3.67,5.41,-0.68,-0.52,0.2,1.21,-0.26,-18.14,898.0,-0.0304,-0.03,1.3,260,0.1
"('entry_threshold', 1.6)","('lookback_window', 320)","('p-value', 0.05)",-30520.9,-6.1,-1.36,2.0,-0.68,-0.41,0.19,-2.49,-0.1,-7.09,841.0,0.00545,-0.01,1.6,320,0.05
"('entry_threshold', 1.6)","('lookback_window', 340)","('p-value', 0.1)",-40848.91,-8.17,-1.83,2.65,-0.69,-0.48,0.2,1.28,-0.14,-8.93,820.0,-0.01429,-0.02,1.6,340,0.1
"('entry_threshold', 1.2)","('lookback_window', 260)","('p-value', 0.01)",-26612.39,-5.32,-1.18,1.7,-0.69,-0.29,0.19,6.39,-0.09,-6.18,902.0,-0.00184,-0.01,1.2,260,0.01
"('entry_threshold', 1.3)","('lookback_window', 260)","('p-value', 0.01)",-27223.51,-5.44,-1.21,1.69,-0.71,-0.29,0.19,6.64,-0.09,-6.23,902.0,-0.00182,-0.01,1.3,260,0.01
"('entry_threshold', 1.0)","('lookback_window', 320)","('p-value', 0.05)",-46379.62,-9.28,-2.09,2.82,-0.74,-0.58,0.22,-4.68,-0.16,-9.4,843.0,0.00446,-0.02,1.0,320,0.05
"('entry_threshold', 1.9)","('lookback_window', 240)","('p-value', 0.1)",-45319.97,-9.06,-2.04,2.73,-0.75,-0.48,0.18,16.48,-0.15,-11.17,915.0,-0.00124,-0.02,1.9,240,0.1
"('entry_threshold', 1.2)","('lookback_window', 360)","('p-value', 0.1)",-52824.09,-10.56,-2.39,3.2,-0.75,-0.56,0.18,1.88,-0.18,-13.33,782.0,-0.01271,-0.02,1.2,360,0.1
"('entry_threshold', 1.0)","('lookback_window', 320)","('p-value', 0.1)",-71006.81,-14.2,-3.26,4.26,-0.77,-0.63,0.22,1.63,-0.24,-14.71,843.0,-0.02004,-0.03,1.0,320,0.1
"('entry_threshold', 1.4)","('lookback_window', 320)","('p-value', 0.1)",-60272.15,-12.05,-2.74,3.53,-0.78,-0.52,0.21,3.23,-0.2,-13.25,841.0,-0.0085,-0.03,1.4,320,0.1
"('entry_threshold', 1.5)","('lookback_window', 320)","('p-value', 0.05)",-39029.85,-7.81,-1.75,2.17,-0.81,-0.49,0.2,-3.51,-0.13,-8.57,843.0,0.00498,-0.02,1.5,320,0.05
"('entry_threshold', 1.3)","('lookback_window', 320)","('p-value', 0.05)",-42910.77,-8.58,-1.93,2.36,-0.82,-0.55,0.22,-1.83,-0.15,-8.7,843.0,0.01053,-0.02,1.3,320,0.05
"('entry_threshold', 1.9)","('lookback_window', 200)","('p-value', 0.05)",-43522.15,-8.7,-1.95,2.39,-0.82,-0.36,0.22,2.46,-0.15,-9.07,946.0,-0.00794,-0.02,1.9,200,0.05
"('entry_threshold', 1.4)","('lookback_window', 200)","('p-value', 0.05)",-67218.59,-13.44,-3.08,3.53,-0.87,-0.51,0.19,-7.28,-0.23,-16.26,946.0,0.00423,-0.03,1.4,200,0.05
"('entry_threshold', 1.5)","('lookback_window', 200)","('p-value', 0.05)",-60985.69,-12.2,-2.78,3.12,-0.89,-0.51,0.19,-16.32,-0.21,-14.34,948.0,0.0017,-0.03,1.5,200,0.05
"('entry_threshold', 1.0)","('lookback_window', 200)","('p-value', 0.05)",-108159.0,-21.63,-5.14,5.48,-0.94,-0.61,0.2,434.45,-0.37,-25.47,942.0,-0.00012,-0.05,1.0,200,0.05
"('entry_threshold', 1.4)","('lookback_window', 320)","('p-value', 0.05)",-48266.39,-9.65,-2.18,2.25,-0.97,-0.61,0.22,-3.36,-0.17,-9.77,843.0,0.00647,-0.02,1.4,320,0.05
"('entry_threshold', 1.1)","('lookback_window', 200)","('p-value', 0.05)",-100985.14,-20.2,-4.77,4.83,-0.99,-0.63,0.2,-11.69,-0.35,-23.63,942.0,0.00408,-0.05,1.1,200,0.05
"('entry_threshold', 1.3)","('lookback_window', 200)","('p-value', 0.05)",-89291.21,-17.86,-4.17,4.18,-1.0,-0.57,0.2,-20.32,-0.31,-20.81,943.0,0.00205,-0.04,1.3,200,0.05
"('entry_threshold', 1.8)","('lookback_window', 200)","('p-value', 0.05)",-57714.75,-11.54,-2.62,2.62,-1.0,-0.46,0.22,3.22,-0.2,-11.9,946.0,-0.00814,-0.03,1.8,200,0.05
"('entry_threshold', 1.6)","('lookback_window', 200)","('p-value', 0.05)",-64193.57,-12.84,-2.93,2.79,-1.05,-0.55,0.22,28.72,-0.22,-13.64,940.0,-0.00102,-0.03,1.6,200,0.05
"('entry_threshold', 1.7)","('lookback_window', 200)","('p-value', 0.05)",-62584.26,-12.52,-2.86,2.66,-1.07,-0.52,0.22,11.16,-0.22,-13.27,946.0,-0.00256,-0.03,1.7,200,0.05
"('entry_threshold', 1.2)","('lookback_window', 200)","('p-value', 0.05)",-97214.31,-19.44,-4.58,4.21,-1.09,-0.65,0.21,-14.68,-0.34,-22.06,943.0,0.00312,-0.05,1.2,200,0.05
